title,date,link,content
"
Miss Ukraine aingia vitani kupambana
","Jumatatu , 28th Feb , 2022",https://www.eatv.tv/news/current-affairs/miss-ukraine-aingia-vitani-kupambana,"  Miss Ukraine mwaka 2015, Anastasia Lenna ametangaza kuingia vitani kusaidia nchi yake katika vita ya Urusi.  Miss Ukraine mwaka 2015, Anastasia Lenna Anastasia kupitia ukurasa wake wa instagram ame-post video akiwa anajifunza kutumia bunduki na kusema yoyote atakaevuka mipaka atauawa.  Pia ametawaka wanajeshi wa Ukraine waziondoe alama za barabarani ili kupoteza mwelekeo kwa wanajeshi wa Urusi wakitembea ndani ya nchi hiyo. Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Ukraine yadai kuua wanajeshi 3,500 wa Urusi
","Jumamosi , 26th Feb , 2022",https://www.eatv.tv/news/current-affairs/ukraine-yadai-kuua-wanajeshi-3500-wa-urusi,"  Jeshi la Ukraine limedai kuwa limeua jumla ya wanajeshi 3,500 wa Urusi pamoja na kuharibu ndege 14 za Urusi.  Wanajeshi Jeshi hilo pia limeeleza kwamba limeharibu pia helikopta 8, vifaru 102, magari ya kivita 536 pamoja na kuharibu mifumo 15 ya mizinga. Ambapo licha ya Ukraine kutoa madai hayo, lakini bado nchi ya Urusi haijabainisha vifo wala idadi ya majeruhi wake. Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Fainali ya UEFA sasa kupigwa jijini Paris
","Ijumaa , 25th Feb , 2022",https://www.eatv.tv/news/sport/fainali%20ya%20uefa%20sasa%20kupigwa%20jijini%20paris,"  Mkutano wa dharura wa shirikisho la soka ulaya UEFA umefikia maamuzi ya kuuvua uwenyeji wa fainali ya Ligi ya Mabingwa barani ulaya mji wa St Petersburg nchini Urusi kufuatia machafuko ya kivita ya Urusi dhidi ya Ukraine. na sasa mchezo huo utachezwa katika jiji la Paris nchini Ufaransa.  (Uwanja wa Stade de France utakaopigwa fainali ya UEFA 2022) Saint Petersburg wamepokonywa mchezo huo wa fainali ya Ligi ya Mabingwa ulaya baada ya Urusi kuivamia Ukraine na shirikisho la soka barani ulaya UEFA imethibitisha tarehe ya mchezo huo itasalia kua ile ile ya Jumamosi Mei 28, lakini eneo la tukio litahamishiwa jijini paris nchini Ufaransa katika dimba la Stade de France ambalo mara ya mwisho kuhodhi fainali ya Ligi ya Mabingwa ulaya ilikua miaka 16 iliyopita wakati Barcelona ilipoichapa Arsenal magoli 2 kwa 1. Vilabu vyote vinne vya ligi kuu ya England vinavyo shiriki ligi ya mabingwa bado vimesalia kwenye kinyang'anyiro hicho katika hatua ya 16 bora huku Chelsea, Liverpool na Manchester City wakiongoza baada ya kushinda katika mechi za mkondo kwanza, huku Manchester United wakitoshan nguvuna Atletico Madrid baada ya kutoka sare. Michezo ya mkondo wa pili inataraji kupigwa mwezi machi itakayo amua timu zitakazo fuzu hatua ya robo fainali. Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Fainali ya UEFA kuondolewa St.Petersburg Urusi
","Ijumaa , 25th Feb , 2022",https://www.eatv.tv/news/sport/fainali-ya-uefa-kuondolewa-stpetersburg-urusi,"  Rais wa shirikisho la soka barani ulaya UEFA Aleksander Ceferin ameitisha mkutano wa dharura wa kamati ya utendaji wa shirikisho hilo kutokana na hali ya machafuko ya kivita inayoendelea nchini Ukraine Baada ya Urusi kuvamia nchini humo.  ( Aleksander Ceferin Rais wa shirikisho la soka barani ulaya UEFA) Moja ya agenda kuu za mkutano huo ni kuhamisha mchezo wa fainali ya ligi ya mabingwa barani ulaya kutoka katika mji wa St. Petersburg wa nchini Urusi uliopanga kuchezwa tarehe 28 mwezi mei mwaka huu, wakihofia athari ya hali hiyo na maamuzi hayo kutangazwa leo ijumaa. Upande mwingine mashirikisho ya soka ya nchi za Sweden, Poland na Jamhuri ya czech zimetoa taarifa ya pamoja wakisema hawataki kucheza mechi za mtoano za kufuzu kombe la dunia zilizopangwa kuchezwa mwezi ujao nchini urusi, wakihofia usalama wa timu zao. Russia wamepangwa kucheza dhid ya poland tarehe 24 mwezi march katika uwanja wa Dynamo Central mjini Moscow na mshindi wa mchezo huo atacheza na mshindi kati ya Sweden na Jamuhuri ya Czech mchezo uliopangwa kuchezwa aitha Urusi ama Poland.  (Uwanja wa Krestovsky uliopangwa kuchezwa fainali ya UEFA, Saint Petersburg nchini Urusi) Kufuatia machafuko hayo klabu ya Manchester United imesema kuwa inafikiria kuvunja mkataba na kampuni ya ndege ya Urusi ya Aeroflot kutokana na sababu za vurugu hizo za kivita zinazoendelea kati ya Urusi na Ukraine. Na baada ya mmilikiwa klabu ya chelsea Roman Abramovic kuziliwa kuishi na hata kuingia nchini England kwa madai kumuunga mkono Rais wa UrusiVladimir Putin huku wadau wakihoji kama Abramovic atazuiwa na umiliki wake kwa klabu ya Chelsea. Vile vile Klabu ya Schalke 04 ya nchini Ujerumani imetangaza kuondoa logo ya kampuni ya Urusi GAZPROM kwenye jezi yao ambayo ndio mdhamini mkuu wa klabu hiyo. Gazprom ni kampuni ya nchini Russia inayojihusisha na usambazaji wa gesi, lakini pia uwanja wa klabu hiyo wametangaza kuubbadilisha jina hivyo hautaitwa tena GAZPROM Stadium, maamuzi haya yote yamefikiwa baada ya Urusi kuanzisha vita kwa kuivamia Ukraine. Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Rais wa Ukraine aahidi kuishinda Urusi
","Alhamisi , 24th Feb , 2022",https://www.eatv.tv/news/current-affairs/rais-wa-ukraine-aahidi-kuishinda-urusi,"  Rais wa Ukraine, Volodymyr Zelenskyy, ametoa hotuba fupi kwa taifa na kutangaza kwa sheria za jeshi zitaanza kutumika nchi nzima na kuwataka wananchi wake kutokuwa na hofu na wapo tayari kwa kila kitu na ushindi upo juu yao licha ya Urusi kushambulia miundombinu ya kijeshi ya nchi hiyo.  Rais wa Ukraine, Volodymyr Zelenskyy Jeshi la Urusi limeshambulia miundombinu ya kijeshi ya Ukraine pamoja na kujeruhi baadhi ya wanajeshi waliopo mpakani, huku matumaini makubwa pia wakiyapata baada ya Rais wa Marekani Joe Biden, kuahidi kushirikiana na Ukraine katika vuguvugu hilo dhidi ya Urusi. ""Kuanzia leo naomba mtulie majumbani, jeshi lipo kazini pamoja na vyombo vyote vya ulinzi,"" amesema Rais Zelenskyy. Aidha, kwa hali inayoendelea nchini Ukraine hivi sasa watu wengi wanaukimbia mji mkuu wa Kyiv na wengine wanakimbia katika vituo vya treni chini ya ardhi ili kupata makazi. Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Marekani kudhibiti mashambulio nchini Ukraine
","Alhamisi , 24th Feb , 2022",https://www.eatv.tv/news/current-affairs/marekani-kudhibiti-mashambulio-nchini-ukraine,"  Rais wa Marekani Joe Biden, amesema kwamba kwa kushirikiana na washirika wake, watahakikisha wanadhibiti mashambulio nchini Ukraine na kuiwajibisha Urusi baada ya jeshi la nchi hiyo kuivamia Ukraine.  Rais wa Marekani Joe Biden Rais Biden ameongeza kuwa Urusi imekusudia kuingia katika vita ambayo itapoteza maisha ya watu na kuleta maafa na kwamba itawajibika kwa vifo vya watu na maafa yatakayotokea katika vita hiyo. Kwa upande wake Rais wa Urusi, Vladimir Putin, amesema hana lengo la kuichukua nchi ya Ukraine katika oparesheni hiyo ya kijeshi ila wanajeshi wote wa Ukraine wakiweka silaha chini wataweza kuondoka kwa usalama katika eneo la mapigano. Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Timu ipi itafuzu hatua ya 16 bora?
","Jumanne , 2nd Nov , 2021",https://www.eatv.tv/news/sport/timu-ipi-itafuzu-hatua-ya-16-bora,"  Usiku wa Ulaya unarejea tena leo kwa miamba ya kijerumani The Bavarians Bayern Munich  watawaalika klabu ya benfica ya ureno kwenye uwanja wa Allianz Arena huku taarifa njema zikiwa uwezekano wa kurejea kwa kocha Julian Nagelsmann ambaye alipata uviko 19 wiki mbili zilizopita.   Hakim Ziyech wa Chelsea (Kushoto) akijaribu kumtoka Kiungo wa Juventus, Manuel Locatelli. Bayern kwenye  michezo mitatu, wamefunga magoli 12 bila ya wavu wao kuguswa huku wakiwa na alama tisa huku  wakihitaji  alama tatu pekee kuwapeleka  hatua 16 bora . Barcelona yenye alama tatu itakuwa nchini Ukraine kupambana na Dynamo Kiev yenye alama moja  ambapo kufungwa kwao na wababe wa catalunya  leo usiku kutafuta matumaini ya kuelekea 16 bora. Barca Chini ya kocha wa mpito  Sergi Barjuan itakosa   huduma ya nyota wake  Sergio Aguero 33, ambaye atakuwa nje ya uwanja kwa miezi 3 kutokana na matatizo ya kifua huku mlinzi  Gerard Pique akikosekana kwa tatizo la kifundo cha mguu. Ingawaje taarifa njema kwa Barcelona  ni kujumuishwa Kwa wachezaji waliokuwa majeruhi Ousmane Dembele, Ansu Fati, Frenkie de Jong na mlinzi Ronald Araujo kwenda kupambana na Dynamo Kiev. Kundi  F ambalo bado  halitatoa timu mapema kwenye mzunguko wa nne,  itashuhudia vita ya kufufua matumaini ya kuelekea 16 bora kwa  nyambizi ya njano klabu ya Villarreal yenye alama (4) kuwakaribisha Young Boys yenye alama  (3) kutokea Uswizi. Kwingineko Stadio di Bergamo sasa ukijulikana kama  Gewiss stadium,Atalanta yenye alama 4 itawakaribisha mashetani wekundu Manchester United yenye alama 6 huku  nyota wa kireno, Cristiano Ronaldo akirejea kwa mara ya kwanza Italia baada ya kucheza misimu mitatu na kunyakua makombe mawili ya ligi kuu nchini humo maarufu kama  Scudeto alipokuwa na Juventus. Atalanta katika michezo 9 ya UCL nyumbani  wameshinda michezo 3,sare 3 na kufungwa michezo 3 huku michezo 26 waliocheza kwenye michuano ya ulaya wakicheza michezo 26 na kushinda  michezo 13,sare michezo 9 na kupoteza michezo 4. Huku Meneja wa Atalanta, Gian Piero Gasperini akinukuliwa kuelekea mchezo wa leo akihuzunishwa kwa kuondoka kwa Ronaldo nchini italia akisema angetamani kumuona angesalia kwenye Seria A kwa sababu ni mchezaji mkubwa . United wanaingia Stadio de Bergamo wakiwa na rekodi ya kucheza katika ardhi ya Italia mara 20 na kushinda kwenye michezo 6, sare kwenye michezo 3 na kufungwa mara 11. Huku kwa United itaakuwa mara yao ya 24 kucheza hatua ya makundi huku mara 18 wakivuka hatua ya 16 bora  na kuweka rekodi ya kuwa kinara kutokea England ingawaje msimu wa 2020/21 wakishindwa kuvuka  baada ya kushika nafasi ya tatu. Mchezo wa leo utakuwa ni mchezo wa 180 kwa  Cristiano Ronaldo akiendeleza rekodi yake mwenyewe ya kucheza michezo mingi ndani ya UCL huku anayemfuata ni Iker Casillas aliyecheza michezo 177. United chini ya Ole Gunnar Solskjear kwenye michezo 10 iliyopita ya mashindano yote waliocheza wamefungwa katika michezo 5,sare moja na kushinda michezo 4,swali kubwa likisalia kwa Solskjear kama atavuka viunzi vilivyopo mbele yake? Tusubirii  Michezo mingine kundi G, Sevilla watakuwa nyumbani kuwakaribisha lille ya ufaransa ilhali kwenye dimba la Volkswagen Arena,wenyeji  Vfl  Wolfsburg watawakaribisha Salzburg yenye alama 7 ambapo ushindi kwenye mchezo wa leo  kwa Salzburg utawapeleka kwenye 16 bora. Wakati michezo ya mwisho kwa leo kundi H, Malmo ya Sweden watawakaribisha mabingwa watetezi Chelsea the blues huku taarifa njema ni kurejea kwa kiungo Christian Pulisic baada ya kukosekana  tangu mwezi wa 8 kutokana na majeraha ya kifundo cha mguu huku miamba hiyo ya darajani wakiendelea kukosa huduma za nyota Mason Mount, Romelu Lukaku, Timo Werner pamoja na kiungo Mateo Kovacic. Juventus chini ya Massimiliano Allegri wao watahitaji alama tatu kufuzu kwenda 16 bora watakapokuwa nyumbani kuwakabili Zenith St Petersburg ya Urusi huku kibibi kizee cha turin wakiwa na alama 9 wakifunga magoli 5 bila wavu wao kutikiswa. Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Michapo ligi ya mabingwa Ulaya
","Jumatano , 25th Nov , 2020",https://www.eatv.tv/news/sport/michapo-ligi-ya-mabingwa-ulaya,"  Michuano ya ligi ya mabingwa barani ulaya imeendelea usiku wa kuamkia hii leo kwa michezo nane ya mzunguko wa wanne vilabu vya Chelsea, Sevilla kutoka kundi H, FC Barcelona na Juventus kutoka kundi G vimefanikiwa kupata ushindi na kujihakikishia kutinga hatua ya 16 bora ya michuano hiyo.  Cristiano Ronaldo akishangilia bao katika mchezo walioshinda jana dhidi ya Ferencvaros. Chelsea ndiyo ilikuwa timu ya kwanza kujihakikishia kufuzu hatua hiyo ya mtoano ya 16 bora baada ya mchezo wake dhidi ya Rennes ya Ufaransa kumalizika mapema kwa Cheslea kupata ushindi wa mabao 2-1 kwenye dimba la ugenini la Roazhon nchini Ufaransa. Mabao ya Chelsea yamefungwa na mshambuliaji wa pembeni kinda Callum Hadson-Odoi aliyefunga dakika ya 22, mshambuliaji Sehrou Guirassy aliwasawazishia Rennes dakika tano kabla ya mchezo kumalizika lakini mshambuliaji Olivier Giroud aliibuka shujaa baada ya kufunga bao dakika za niongeza. Sevilla ndiyo timu ya pili kufuzu kutinga hatua ya16 bora baada kuwanyuka krasnodar ya Urusi mabao 2-1, Kiungo mkongwe Ivan Rakitic akifunga dk2, Winga Wanderson akasawazisha dakika kumi tu akiingia kutokea benchi na hatimaye Munir El Hadad akafunga dakika za nyongeza na kuwavusha Sevilla. Wawili hao kutoka kundi H wamefuzu Chelsea akiwa kinara na alama 10 sawa na Sevilla hivi sasa wameungana na FC Barcelona na Juventus ambao wamefuzu baada ya kupata ushindi ikiwa ni miongoni mwa michezo sita iliyoanzwa kucheza saa tano usiku na kumalizika usiku mnene. FC Barcelona wameshika usukani wa kundi G wakifikisha alama 12 ikiwa ni ushindi wa 100% kwenye michezo minne ilhali hawakuwa na wachezaji wao nyota kama vile Lionel Messi, Ansu Fati, Sergi Roberto na Sergio Busquets wenye majeraha na wengine kupumzishwa na kocha Reonald Koeman. Barcelona imeichabanga Dynamo Kyiv ya Ukraine iliyocheza bila wachezaji wake 9 wa kikosi cha kwanza mabao 4-0 ambayo mawili yamefungwa na Martin Braithwaite, moja na Sergino Dest na la nne likifungwa na Antoine Greizmann aliyetokea benchi. Juventus ya CR7 imeifunga Ferencvaros ya Hungary mabao 2-1 CR7 akifunga moja na Alvaro Morata akitupia lingine wakati Myrto Uzuni akiweka kambani bao la kuwafuta machozi. Matokeo ya michezo mingine ni pamoja na Mashetani Wekundu Manchester United kumdunda Istanbul Basaksehir 4-0. Kiungo fundi Bruno Fernandez akiweka kambani mabao 2, Rashford na Daniel James wakifunga bao moja moja na kuwabakisha Man utd kileleni mwa kundi H. PSG wamejitutmua na kuwafunga RB Leipzig kwa mbinde bao 1-0 lililofungwa kwa mkwaju wa penalti na Bishoo Neymar Junior dk ya 11. Borussia Dortmund ya Ujerumani imeonesha ubabae kwa kuwanyuka Club Brugge ya Ubeligiji mabao 3-0 na nyota Erling Braut Halaand akiendelea kuibuka gumzo kwani amefumania nyavu mara 2 wakati Jadon Sancho akifunga bao moja na Dortmund kusalia kileleni mwa kundi F. Lazio ya nchini Italia haijapoteza pambano, imewanyuka Zenit St.Petersburg mabao 3-1, Cirlo Immobile akiweka kambani mara mbili wakati Kiungo Marco Parolo akiweka moja, Artem Dzyuba akifunga moja la kufutia machozi vijana wa Putin. Michezo ya ligi ya mabingwa barani ulaya inatazamiwa kuendelea kuchezwa kuanzia usiku wa hii leo kwa michezo nane ya kukamilisha mzunguko wa nne huku michezo miwili ikianza kuchezwa mapema saa mbili na dakika hamsini na tano za usiku kwa saa za Afrika ya Mashariki. Vinara wa kundi B klabu ya Borussia Moenchengladbach watajitupa dimbani kupepetana na Shakhtar Doneskt ya Ukraine usiku wa saa mbili na dakika hamsini na tano wakati huo huo kunako kundi C, Olympiacos ya Ugiriki watawavaa Manchester City ambao watafukuzu endapo wakishinda. Michezo sita iliyosalia inatarajiwa kuchezwa saa tano kamili usiku wa hii leo ambapo kigogo klabu ya Bayern Munich kutoka kundi A watajihakikishia kufuzu endapo wakipata ushindi mbele ya wabishi wa Austria klabu ya Salzburg, Atletico Madrid dhidi ya Locomotive Moscow ya Urusi. Kwenye kundi D lenye bingwa mtetezi Liverpool, ambao hii leo watapapatuana na Atalanta kutoka Italia na endapo watashinda hii leo basi watajihakikishia nafasi ya kufuzu kutinga hatua ya mtoano ya 16 bora ya michuano hiyo wakati Ajax watacheza dhidi ya Midtjylland ya Denmark.   Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Muguruza atupwa nje, Federer asonga mbele
","Ijumaa , 22nd Jun , 2018",https://www.eatv.tv/news/sport/muguruza-atupwanje-federer-asonga-mbele,"  Bingwa wa michuano ya tenisi ya Wimbledon kwa upande wa wanawake Mhispania Garbine Muguruza, ametupwa nje ya mashindano ya 'Nature Valley Classic' yanayoendelea huko Birmingham Uingereza.  Kushoto ni Roger Federer na kulia ni Garbine Muguruza. Muguruza alichapwa na Barbora Strycova wa Jamhuri ya Czech kwa seti 6-2 6-4 na kuondolewa katika hatua ya awali ya michuano hiyo. Kwa upande mwingine bingwa mtetezi Petra Kvitová wa Jamhuri ya Czech naye amemtoa Daria Gavrilova kwa seti 6-2 6-2. Petra Kvitová sasa atakutana na Julia Gorges ambaye naye alimtupa nje Ashleigh Barty kwa seti 7-6 (8-6) 6-3. Barbora Strycova yeye atakutana na Lesia Tsurenko wa Ukraine ambaye alimtoa Daria Kasatkina wa Urusi kwa 1-6 6-3 6-3. Kwa upande wake mcheza tenisi namba moja duniani kwa wanaume, Roger Federer amesonga mbele kuelekea kusaka taji lake la 10 la michuano ya wazi ya Halle, amemshinda Benoit Paire kwa (6-3 3-6 7-6 (9-7). Federer sasa atacheza robo fainali na Matthew Ebden wa Australia. Federer ambaye ni mshindi mara 20 wa 'Grand slam' anatakiwa kushinda taji la wazi la Halle ili kuendelea kusalia kwenye nafasi ya kwanza kwa ubora duniani.
	  Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Viwanja kuwaka moto leo kusaka safari ya Urusi
","Alhamisi , 6th Oct , 2016",https://www.eatv.tv/news/sport/viwanja-kuwaka-moto-leo-kusaka-safari-ya-urusi," Leo timu za nchi mbalimbali zitaingia uwanjani kukipiga kusaka tiketi ya kufuzu kucheza Kombe la Dunia mwaka 2018 nchini Urusi. Miongoni mwa michezo hiyo ni Austria itakipiga dhidi ya Wales, wakati Moldova , ikishuka dhidi ya Serbia, huku, Kosovo ikishuka na Croatia. Jamhuri ya Ireland watakuwa wenyeji wa Georgia, wakati Albania wakiifuata, Liechtenstein, huku Macedonia wakiwapa mwaliko Waisrael. Iceland watakuwa nyumbani dhidi ya Finland, huku Waturuki wakiwaalika – Ukraine, na mchezo mkali kabisa hii leo ukiwa kati ya mabingwa wa dunia mwaka 2006 Italia wakimwaga mbungi dhidi ya mabingwa wa dunia 2010 Hispania. Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
 UKRAINE YAISHUTUMU URUSI KUFANYA UHALIFU WA KIVITA NA KUUWA RAIA
",15 November 2022,https://www.itv.co.tz/news/ukraine-yaishutumu-urusi-kufanya-uhalifu-wa-kivita-na-kuuwa-raia,"Rais wa Ukraine Volodymyr Zelenskiy, ameituhumu Urusi kwa kufanya uhalifu wa kivita na kuwauWa raia huko Kherson, katika baadhi ya maeneo ambayo yalirudi katika udhibiti wa Ukraine wiki iliyopita baada ya Urusi kuondoka. Wachunguzi tayari wamesharekodi zaidi ya visa 400, vya uhalifu wa kivita uliofanywa na Urusi, miili ya raia na majeshi imepatikana ingawa Urusi imekanusha kwamba vikosi vyake vilikusudia kuwalenga raia katika mashambulizi yake. Katika eneo la Kherson, Jeshi la Urusi lilifanya unyama kama lilivyofanya katika sehemu zengine za nchi yetu ilizofanikiwa kuzivamia. Makaburi ya halaiki yamegunduliwa katika maeneo kadhaa kote nchini Ukraine, tangu mwanzo wa uvamizi huo Februari 24, ikiwemo miili ya raia iliyokuwa na ushahidi wa kuteswa katika maeneo la Kharkiv na Bucha karibu na Kyiv."
"
Urusi: tumepiga vituo 1,146 vya kijeshi nchini Ukraine
",28 February 2022,https://www.itv.co.tz/news/urusi-tumepiga-vituo-1146-vya-kijeshi-nchini-ukraine,"Jeshi la Urusi limedai kuwa vikosi vyake vya kijeshi vimepiga vituo 1,146 vya kijeshi vya Ukraine tangu kuanza kwa operesheni yake maalum nchini Ukraine ambapo Msemaji wa Wizara ya Ulinzi ya Urusi, Meja Jenerali Igor Konashenkov amebainisha kuwa malengo yalikuwa ni vituo 31 vya amri, vituo vya mawasiliano, mifumo ya kombora ya ndege pamoja na vituo 75 vya rada na wanajeshi wameendelea kusonga mbele katika mikoa yote miwili inayounga mkono Moscow mashariki mwa Ukraine. "
"
URUSI YASHAMBULIA BANDARI YA NAFAKA UKRAINE
",04 September 2023,https://www.itv.co.tz/news/urusi-yashambulia-bandari-ya-nafaka-ukrai,"Urusi imefanya shambulio kwa kutumia ndege nyuki (drones) kwenye moja ya bandari kubwa za kuuza nafaka za Ukraine, masaa kadhaa kabla ya mazungumzo ya Rais wa Urusi Vladimir Putin na mwenzake wa Uturuki, Recep Tayyip Erdogan. Jeshi la anga la Ukraine, mapema Jumatatu liliwataka wakazi wa bandari ya Izmail, moja wapo ya vituo vikuu vya kuuza nafaka nchini kwenye Mto Danube katika mkoa wa Odesa, kutafuta makazi. Gavana wa Odesa Oleh Kiper baadaye alisema ndege nyuki (drones) 17 ziliagushwa katika mkoa wa Kusini, lakini  shambulio hilo lilisababisha uharibifu mkubwa wa miundombinu ya bandari. Rais wa Uturuki Recep Tayyip Erdogan, amepanga kukutana na Vladimir Putin leo, akitumaini kumshawishi kiongozi huyo wa Urusi ajiunge tena na mpango wa nafaka wa Bahari Nyeusi."
"
Ukraine: Urusi imeongeza zana zake angani
",22 March 2022,https://www.itv.co.tz/news/ukraine-urusi-imeongeza-zana-zake-angani,"Jeshi la Ukraine limesema Urusi imeongeza zana za kijeshi katika anga la Ukraine huku likibainisha kuwa mbali na matumizi ya ndege nyingi zisizo na rubani, Urusi inatumia vilipuzi, ndege za kivita, makombora ya kivita, na makombora ya balestiki ambapo Jeshi hilo siku ya Jumatatu lilifanikiwa kuharibu ndege, helikopta mbili na ndege zisizo na rubani sita za Urusi, madai ambayo bado hayajathibitishwa."
"
Ukraine yadai kufanikiwa mashambulizi dhidi Urusi.
",28 February 2022,https://www.itv.co.tz/news/ukraine-yadai-kufanikiwa-mashambulizi-dhidi-urusi,"Jeshi la Ukraine limedai kufanikiwa mashambulizi na kikosi chake cha ndege zisizo na rubani kilichoundwa na Uturuki dhidi ya vikosi vya Urusi. Siku ya jumapili vikosi vya Wanajeshi vya Ukraine vilitoa picha zinazoonyesha uharibifu wa silaha na ndege isiyo na rubani na kusema kuwa ilitekelezwa dhidi ya mfumo wa makombora wa kutoka ardhini hadi angani wa BUK. Valerii Zaluzhnyi Kamanda Mkuu wa Vikosi vya Wanajeshi alisema shambulio hilo la ndege isiyo na rubani lilifanyika karibu na mji wa Malyn, kilomita 100 kaskazini magharibi mwa Kyiv. #CNN"
"
MZOZO UKRAINE/URUSI BEI YA MAFUTA YAPANDA. 
",25 February 2022,https://www.itv.co.tz/news/mzozo-ukraineurusi-bei-ya-mafuta-yapanda,"Bei ya mafuta imepanda na kuvuka dola mia moja kwa mara ya kwanza tangu miaka saba iliyopita. Ongezeko hilo limesababishwa na hofu juu ya ugavi baada ya mzalishaji mkubwa Urusi kufanya mashambulio nchini Ukraine, bei ya mafuta ghafi barani Ulaya imefikia dola 105 na senti 79 kwa pipa. Mnamo mwaka 2020 bei ya bidhaa hiyo ilianguka kutokana na athari ya maambikizi ya virusi vya Corona. Urusi ni mzalishaji muhimu wa mafuta baada ya Saudi Arabia miongoni mwa nchi za shirika la wauzaji mafuta la OPEC. "
